work_item_id,parent_work_item_id,kind,title,body,labels,sprint
94,6,task,TMJ-ETL-087 - Secao GAP/INCONSISTENTE no Word (consumir saida do DQ),"*ID:* TMJ-ETL-087
*Sprint:* Sprint 3 — Linhagem no relatorio e tratamento de GAP
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 3 — Linhagem no relatorio e tratamento de GAP
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Se faltar fonte (ex.: show 12/12 ou 14/12), o relatorio precisa declarar GAP com evidencia e o que falta pedir.
**Escopo:**
- Inclui: renderer de secao de GAP/INCONSISTENTE baseado no relatorio DQ e coverage
- Exclui: executar checks de DQ (isso e do pipeline ETL)

**Implementação (passos):**
- Definir contrato de input (JSON) do DQ report para consumo pelo Word generator.
- Implementar `render_gaps_section(dq_report)`.
- Inserir a secao no template por placeholder dedicado (ex.: `{{section.gaps}}`).

**Critérios de aceite:**
- [ ] DOCX inclui secao de gaps/inconsistencias com lista objetiva e evidencias
- [ ] Secao inclui itens de cobertura de shows por dia quando houver GAP
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/render_gaps.py`
- `npbb/reports/word/config/word_placeholders.yml`

**Dependências:**
- TMJ-ETL-069
- TMJ-ETL-072

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-094
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-3",Sprint 3
95,6,task,TMJ-ETL-088 - Gate de publicacao do relatorio (bloquear ou marcar parcial),"*ID:* TMJ-ETL-088
*Sprint:* Sprint 3 — Linhagem no relatorio e tratamento de GAP
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 3 — Linhagem no relatorio e tratamento de GAP
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Precisamos impedir ""fechamento silencioso"" quando houver gaps criticos (ex.: show sem controle de acesso).
**Escopo:**
- Inclui: regras de gate para publicar/nao publicar e modo ""parcial"" quando permitido
- Exclui: notificacoes externas e workflow de aprovacao humano

**Implementação (passos):**
- Definir configuracao `report_gate.yml` com severidades que bloqueiam vs permitem parcial.
- Implementar `evaluate_report_gate(dq_report) -> GateDecision`.
- Integrar no CLI: se gate bloquear, nao gerar DOCX final (ou gerar com watermark ""parcial"" se configurado).

**Critérios de aceite:**
- [ ] Gate bloqueia geracao quando existirem gaps criticos configurados
- [ ] Modo parcial (quando habilitado) deixa explicito no DOCX o status e os gaps
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/gate_policy.py`
- `npbb/reports/word/config/report_gate.yml`
- `npbb/reports/word/cli_report.py`

**Dependências:**
- TMJ-ETL-087

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-095
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-3",Sprint 3
96,6,task,"TMJ-ETL-089 - Manifest do relatorio (JSON): secoes, queries, fontes e linhagem","*ID:* TMJ-ETL-089
*Sprint:* Sprint 3 — Linhagem no relatorio e tratamento de GAP
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 3 — Linhagem no relatorio e tratamento de GAP
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** Precisamos de um artefato maquina-legivel para auditoria e reprocessamento (quais marts foram usados, quais fontes, etc).
**Escopo:**
- Inclui: gerar `report_manifest.json` junto com o DOCX
- Exclui: publicar manifest em sistemas externos

**Implementação (passos):**
- Definir schema do manifest (event_id, template_version, placeholders, marts, lineage_refs, dq_summary).
- Implementar geracao do manifest durante render do report.
- Garantir que o manifest referencia `source_id` e `location` para cada bloco de conteudo.

**Critérios de aceite:**
- [ ] Manifest e gerado junto com o DOCX e segue um schema documentado
- [ ] Manifest inclui referencias de marts e linhagem usada por secao/tabela/figura
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/report_manifest.py`
- `npbb/reports/word/renderer.py`

**Dependências:**
- TMJ-ETL-086

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-096
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-3",Sprint 3
97,6,task,"TMJ-ETL-090 - Testes: linhagem, gaps e gate do report","*ID:* TMJ-ETL-090
*Sprint:* Sprint 3 — Linhagem no relatorio e tratamento de GAP
*Épico:* Report Generator (Word) a partir do banco

**Sprint:** Sprint 3 — Linhagem no relatorio e tratamento de GAP
**Épico:** Report Generator (Word) a partir do banco

**Contexto:** As regras de gate e a exibicao de gaps sao a protecao contra omissao. Precisamos de testes para nao regredir.
**Escopo:**
- Inclui: testes unitarios para renderer de linhagem/gaps e para gate/manifest
- Exclui: testes end-to-end com todas as fontes reais

**Implementação (passos):**
- Criar fixtures de DQ report (json) com gaps e inconsistencias.
- Testar que `render_gaps_section` inclui itens e evidencia.
- Testar `evaluate_report_gate` e geracao do manifest.

**Critérios de aceite:**
- [ ] Testes cobrem render de gaps/linhagem e decisao do gate
- [ ] Testes verificam geracao do manifest com campos minimos e linhagem
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_word_report_gate_and_lineage.py`
- `npbb/reports/word/gate_policy.py`
- `npbb/reports/word/render_gaps.py`

**Dependências:**
- TMJ-ETL-088
- TMJ-ETL-089


## Épico: Cobertura de shows por dia

---
**Épico:** TMJ 2025 - Report Generator (Word) a partir do banco
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-097
","tmj2025,etl,task,report-generator-word-a-partir-do-banco,sprint-3",Sprint 3
98,7,task,TMJ-ETL-091 - Definir formato da agenda master (YAML/CSV) e schema de validacao,"*ID:* TMJ-ETL-091
*Sprint:* Sprint 1 — Agenda master e catalogo de shows
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 1 — Agenda master e catalogo de shows
**Épico:** Cobertura de shows por dia

**Contexto:** Para evitar omissoes por dia, precisamos de uma lista unica de sessoes esperadas (diurno vs show) como input controlado.
**Escopo:**
- Inclui: schema e parser da agenda master (arquivo no repo ou fornecido por operacao)
- Exclui: extracao de dados (PDF/XLSX/PPTX)

**Implementação (passos):**
- Definir formato `agenda_master.yml` com campos minimos (event_id, session_date, start_at, type, name).
- Implementar `load_agenda_master(path)` com validacao de schema (campos obrigatorios, tipos, datas coerentes).
- Documentar como atualizar agenda e versionar mudancas.

**Critérios de aceite:**
- [ ] Agenda master possui schema validado e parser falha com mensagens acionaveis
- [ ] Formato suporta distinguir diurno gratuito vs noturno show explicitamente
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/transform/config/agenda_master.yml`
- `npbb/etl/transform/agenda_loader.py`

**Dependências:**
- TMJ-ETL-046

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-098
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-1",Sprint 1
99,7,task,TMJ-ETL-092 - Ingerir agenda master em event_sessions (seed/update idempotente),"*ID:* TMJ-ETL-092
*Sprint:* Sprint 1 — Agenda master e catalogo de shows
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 1 — Agenda master e catalogo de shows
**Épico:** Cobertura de shows por dia

**Contexto:** A agenda master deve criar/atualizar `event_sessions` para que cobertura por dia/sessao seja calculavel.
**Escopo:**
- Inclui: rotina idempotente para criar/atualizar sessoes a partir da agenda master
- Exclui: associar fontes e dados aos fatos (isso e responsabilidade do ETL)

**Implementação (passos):**
- Implementar `upsert_event_sessions_from_agenda(session, agenda)` (idempotente por chave natural).
- Definir chave natural para sessao (event_id + start_at + type) e regras de update.
- Registrar ingestion run para a agenda (como source_type=config) para auditoria.

**Critérios de aceite:**
- [ ] Agenda master cria/atualiza sessoes sem duplicar registros
- [ ] Mudancas na agenda sao auditaveis (quem mudou e o que mudou via diff)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/backend/app/services/session_seed_from_agenda.py`
- `npbb/backend/app/models/events_sessions.py`

**Dependências:**
- TMJ-ETL-091
- TMJ-ETL-019

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-099
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-1",Sprint 1
100,7,task,TMJ-ETL-093 - Definir contrato de cobertura por sessao (datasets obrigatorios por tipo),"*ID:* TMJ-ETL-093
*Sprint:* Sprint 1 — Agenda master e catalogo de shows
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 1 — Agenda master e catalogo de shows
**Épico:** Cobertura de shows por dia

**Contexto:** Para show noturno, a cobertura minima muda: controle de acesso do show e critico; opt-in pode ser opcional dependendo da operacao.
**Escopo:**
- Inclui: config de cobertura minima por session_type (show vs diurno) e por dataset
- Exclui: implementar checks de cobertura (Sprint 2)

**Implementação (passos):**
- Criar `coverage_contract.yml` definindo datasets obrigatorios por `session_type`.
- Definir status possiveis (ok/gap/partial) e severidade por dataset.
- Documentar como o contrato alimenta gates do relatorio.

**Critérios de aceite:**
- [ ] Contrato define claramente o que e obrigatorio para sessoes de show
- [ ] Contrato e versionado e consumivel por coverage evaluator e DQ
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/config/coverage_contract.yml`
- `npbb/etl/validate/coverage_contract.py`

**Dependências:**
- TMJ-ETL-072

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-100
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-1",Sprint 1
101,7,task,TMJ-ETL-094 - Coverage evaluator: status por dia/sessao e lista do que falta pedir,"*ID:* TMJ-ETL-094
*Sprint:* Sprint 1 — Agenda master e catalogo de shows
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 1 — Agenda master e catalogo de shows
**Épico:** Cobertura de shows por dia

**Contexto:** A saida precisa ser acionavel: ""para a sessao X do dia Y falta o PDF de controle de acesso do show"" etc.
**Escopo:**
- Inclui: avaliador de cobertura que gera status e missing artifacts (por sessao)
- Exclui: gerar o Word e gates (Sprint 3)

**Implementação (passos):**
- Implementar `evaluate_coverage(event_id) -> CoverageReport` cruzando agenda, staging observado e contrato.
- Produzir `missing_inputs[]` com dataset, sessao, e descricao objetiva do arquivo esperado.
- Registrar lineage do ""motivo"" (ex.: ausencia em catalogo) e apontar quais fontes foram consideradas.

**Critérios de aceite:**
- [ ] Evaluator gera status por sessao e lista objetiva de faltas (missing_inputs)
- [ ] Evaluator diferencia ausencia de arquivo vs falha de extracao (partial)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/show_coverage_evaluator.py`
- `npbb/backend/app/services/etl_coverage_queries.py`

**Dependências:**
- TMJ-ETL-093
- TMJ-ETL-049

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-101
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-1",Sprint 1
102,7,task,TMJ-ETL-095 - Testes: agenda master e coverage evaluator,"*ID:* TMJ-ETL-095
*Sprint:* Sprint 1 — Agenda master e catalogo de shows
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 1 — Agenda master e catalogo de shows
**Épico:** Cobertura de shows por dia

**Contexto:** Cobertura por dia e uma regra critica; testes evitam regressao e garantem que o 12/12 e 14/12 nao sumam de novo.
**Escopo:**
- Inclui: testes unitarios para parser da agenda, upsert de sessoes e evaluator de cobertura
- Exclui: testes de geracao de Word

**Implementação (passos):**
- Criar fixtures de agenda (incluindo sessoes de show e diurno).
- Testar upsert idempotente e avaliacao de cobertura com datasets presentes e ausentes.
- Validar que missing_inputs contem dataset e sessao corretos.

**Critérios de aceite:**
- [ ] Testes cobrem parser, upsert e evaluator com cenarios de ok/gap/partial
- [ ] Testes validam lista de faltas (missing_inputs) como output acionavel
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_show_coverage_agenda.py`
- `npbb/etl/validate/show_coverage_evaluator.py`

**Dependências:**
- TMJ-ETL-094

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 1
**ID legado:** TMJ-ETL-102
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-1",Sprint 1
103,7,task,TMJ-ETL-096 - Check show coverage: falta controle de acesso do show (foco 12/12 e 14/12),"*ID:* TMJ-ETL-096
*Sprint:* Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
**Épico:** Cobertura de shows por dia

**Contexto:** O bug reportado e omissao de shows por dia. Precisamos detectar explicitamente quando falta controle de acesso noturno em dias esperados.
**Escopo:**
- Inclui: check de ausencia de dataset `access_control_show` para sessoes de show esperadas
- Exclui: extrair o PDF (isso e do epico de Extractors PDF)

**Implementação (passos):**
- Implementar `MissingShowAccessControlCheck` consumindo agenda + contrato + catalogo/staging.
- Gerar finding com severidade critica para dias de show esperados sem dados.
- Incluir no finding: sessao, dia e recomendacao do arquivo a solicitar.

**Critérios de aceite:**
- [ ] Check sinaliza GAP quando uma sessao de show esperada nao tem controle de acesso
- [ ] Finding inclui recomendacao objetiva do artefato faltante (PDF/relatorio) e porque e critico
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/checks_show_access_control.py`
- `npbb/etl/validate/show_coverage_evaluator.py`

**Dependências:**
- TMJ-ETL-094
- TMJ-ETL-042

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-103
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-2",Sprint 2
104,7,task,TMJ-ETL-097 - Check show coverage: falta opt-in para sessoes de show esperadas (foco 12/12 e 14/12),"*ID:* TMJ-ETL-097
*Sprint:* Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
**Épico:** Cobertura de shows por dia

**Contexto:** Opt-in e recorte, mas o DOCX usa para pre-venda e proxy de relacionamento. Precisamos sinalizar quando faltar opt-in para show esperado.
**Escopo:**
- Inclui: check para ausencia de dataset opt-in em sessoes de show esperadas (quando marcado como obrigatorio/esperado)
- Exclui: inferir ingressos vendidos total

**Implementação (passos):**
- Implementar `MissingShowOptInCheck` com regra baseada no contrato (obrigatorio vs opcional).
- Gerar findings com severidade configuravel (critico quando obrigatorio; warn quando opcional).
- Incluir no finding o nome esperado do XLSX e a sessao/dia.

**Critérios de aceite:**
- [ ] Check diferencia opt-in obrigatorio vs opcional e gera severidade coerente
- [ ] Finding explica que opt-in e recorte e nao substitui ""vendidos total""
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/checks_show_optin.py`
- `npbb/etl/validate/config/coverage_contract.yml`

**Dependências:**
- TMJ-ETL-033
- TMJ-ETL-093

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-104
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-2",Sprint 2
105,7,task,TMJ-ETL-098 - View mart_report_show_day_summary (status por dia e por regua),"*ID:* TMJ-ETL-098
*Sprint:* Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
**Épico:** Cobertura de shows por dia

**Contexto:** O relatorio precisa de uma tabela clara por dia: existe show? quais metricas existem (entradas, opt-in, vendidos)?
**Escopo:**
- Inclui: view consolidando sessoes de show, status de cobertura e metricas disponiveis
- Exclui: render do Word (Sprint 3)

**Implementação (passos):**
- Criar `mart_report_show_day_summary.sql` cruzando `event_sessions` + cobertura + fatos existentes.
- Expor colunas: dia, sessao, status_access_control, status_optin, status_ticket_sales, observacoes.
- Incluir linhagem/refs quando disponivel (ao menos `source_id` do dataset observado).

**Critérios de aceite:**
- [ ] View retorna status por dia/sessao e deixa explicito o que falta para cada regua
- [ ] View e consistente com contrato de cobertura e com o evaluator/checks
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/sql/marts/mart_report_show_day_summary.sql`
- `npbb/reports/sql/marts/contracts.yml`

**Dependências:**
- TMJ-ETL-056
- TMJ-ETL-094

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-105
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-2",Sprint 2
106,7,task,"TMJ-ETL-099 - Gerar ""lista do que pedir"" a partir de gaps de show (artefatos faltantes)","*ID:* TMJ-ETL-099
*Sprint:* Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
**Épico:** Cobertura de shows por dia

**Contexto:** Quando houver GAP, o time precisa de uma saida pronta para requisicao: quais arquivos e de quais sessoes/dias.
**Escopo:**
- Inclui: gerador de request list a partir de findings de cobertura e do contrato
- Exclui: envio automatico da requisicao

**Implementação (passos):**
- Implementar `build_missing_artifacts_list(coverage_report) -> list[RequestItem]`.
- Gerar saida Markdown/CSV com colunas: dia, sessao, dataset, artefato esperado, justificativa.
- Integrar no CLI `dq:run` (ou comando dedicado) como artefato de saida.

**Critérios de aceite:**
- [ ] Lista gerada e objetiva e inclui dataset, sessao e artefato esperado
- [ ] Lista e consistente com findings (nao inventa arquivo, apenas descreve o que falta)
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/etl/validate/request_list.py`
- `npbb/etl/validate/cli_dq.py`

**Dependências:**
- TMJ-ETL-096
- TMJ-ETL-097

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-106
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-2",Sprint 2
107,7,task,TMJ-ETL-100 - Testes: checks de show coverage + view show_day_summary,"*ID:* TMJ-ETL-100
*Sprint:* Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 2 — Cobertura de shows por dia (12/12 e 14/12)
**Épico:** Cobertura de shows por dia

**Contexto:** Precisamos garantir que os checks detectem gaps reais e que a view reflita os status corretamente.
**Escopo:**
- Inclui: testes unitarios para checks de cobertura e testes de contrato para a view
- Exclui: testes end-to-end com todos os arquivos reais

**Implementação (passos):**
- Criar fixtures de agenda e coverage com dias de show e dados ausentes.
- Testar que checks geram severidade e mensagens corretas para 12/12 e 14/12 quando faltarem artefatos.
- Validar contrato de colunas da view `mart_report_show_day_summary`.

**Critérios de aceite:**
- [ ] Testes cobrem checks de ausencia e geracao de request list
- [ ] Testes cobrem contrato de colunas e comportamento basico da view de show day summary
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `tests/test_show_coverage_checks.py`
- `tests/test_mart_show_day_summary.py`

**Dependências:**
- TMJ-ETL-098
- TMJ-ETL-099

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 2
**ID legado:** TMJ-ETL-107
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-2",Sprint 2
108,7,task,"TMJ-ETL-101 - Render no Word: secao ""cobertura de shows por dia"" (tabela + status)","*ID:* TMJ-ETL-101
*Sprint:* Sprint 3 — Integracao no relatorio e gates de publicacao
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 3 — Integracao no relatorio e gates de publicacao
**Épico:** Cobertura de shows por dia

**Contexto:** O template precisa incluir explicitamente a cobertura por dia para evitar omissoes. A secao deve vir mesmo quando houver GAP.
**Escopo:**
- Inclui: renderer de secao consumindo `mart_report_show_day_summary`
- Exclui: definicao de estilos finais e graficos adicionais

**Implementação (passos):**
- Adicionar placeholder dedicado no mapping (ex.: `{{table.show_coverage}}`).
- Implementar renderizacao da tabela de cobertura (dia, sessao, status por dataset, observacoes).
- Incluir legenda de significados (OK/GAP/INCONSISTENTE) na secao.

**Critérios de aceite:**
- [ ] DOCX inclui a tabela de cobertura por dia de show mesmo quando houver GAP
- [ ] Secao deixa explicito quais datasets faltam por dia/sessao
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/render_show_coverage.py`
- `npbb/reports/word/config/word_placeholders.yml`

**Dependências:**
- TMJ-ETL-098
- TMJ-ETL-081

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-108
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-3",Sprint 3
109,7,task,TMJ-ETL-102 - Wiring: rodar auditoria de show coverage antes de gerar o Word,"*ID:* TMJ-ETL-102
*Sprint:* Sprint 3 — Integracao no relatorio e gates de publicacao
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 3 — Integracao no relatorio e gates de publicacao
**Épico:** Cobertura de shows por dia

**Contexto:** A auditoria precisa rodar antes do report generator, para que a secao de GAP e a tabela de cobertura sejam atuais.
**Escopo:**
- Inclui: orquestrar sequencia ETL -> DQ -> show coverage -> Word
- Exclui: execucao completa de extractors (somente wiring e chamada)

**Implementação (passos):**
- Atualizar CLI principal para executar: `dq:run` e `evaluate_coverage` antes de `report:render`.
- Garantir que outputs (dq_report.json e coverage_report.json) sejam passados ao renderer.
- Registrar no manifest do report a versao da agenda e do contrato de cobertura.

**Critérios de aceite:**
- [ ] Pipeline chama coverage evaluator e DQ antes do Word generator
- [ ] Artefatos gerados sao consumidos pelo renderer de GAP e show coverage
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/cli_report.py`
- `npbb/etl/validate/cli_dq.py`

**Dependências:**
- TMJ-ETL-101
- TMJ-ETL-087

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-109
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-3",Sprint 3
110,7,task,TMJ-ETL-103 - Gate: nao publicar sem status explicito de shows por dia (ou GAP declarado),"*ID:* TMJ-ETL-103
*Sprint:* Sprint 3 — Integracao no relatorio e gates de publicacao
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 3 — Integracao no relatorio e gates de publicacao
**Épico:** Cobertura de shows por dia

**Contexto:** Mesmo com modo parcial, o relatorio precisa declarar explicitamente a cobertura de shows por dia para nao repetir omissao.
**Escopo:**
- Inclui: regra de gate especifica para show coverage integrada ao gate geral do report
- Exclui: aprovacoes humanas e workflows externos

**Implementação (passos):**
- Estender `report_gate.yml` com regra de cobertura de shows (critico quando show esperado sem access control).
- Implementar avaliacao da regra com base na view/coverage_report.
- Garantir que o DOCX sempre inclua a secao de cobertura e gaps quando a regra falhar.

**Critérios de aceite:**
- [ ] Gate bloqueia ou marca parcial quando show coverage critico falhar
- [ ] Relatorio sempre inclui secao de cobertura e GAP correspondente
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/reports/word/config/report_gate.yml`
- `npbb/reports/word/gate_policy.py`

**Dependências:**
- TMJ-ETL-088
- TMJ-ETL-102

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-110
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-3",Sprint 3
111,7,task,TMJ-ETL-104 - Script dry-run: executar fluxo completo (sem depender de dados reais),"*ID:* TMJ-ETL-104
*Sprint:* Sprint 3 — Integracao no relatorio e gates de publicacao
*Épico:* Cobertura de shows por dia

**Sprint:** Sprint 3 — Integracao no relatorio e gates de publicacao
**Épico:** Cobertura de shows por dia

**Contexto:** Precisamos de um comando unico para validar o encadeamento do pipeline em ambiente de dev, usando fixtures.
**Escopo:**
- Inclui: script de dry-run que roda extractors com fixtures, DQ, coverage e gera DOCX
- Exclui: rodar em producao e com arquivos reais do cliente

**Implementação (passos):**
- Criar `npbb/scripts/dry_run_tmj_pipeline.py` com opcoes para usar fixtures.
- Usar fixtures de XLSX/PPTX/PDF minimos e agenda master de teste.
- Gerar outputs: dq_report.json, coverage_report.json, report.docx e manifest.json.

**Critérios de aceite:**
- [ ] Dry-run executa pipeline com fixtures e gera DOCX + manifest
- [ ] Dry-run falha com mensagem clara quando algum passo essencial nao estiver configurado
- [ ] Docstring adicionada (PEP257) descrevendo objetivo, entradas, saídas e exceções
- [ ] (se aplicável) Testes unitários adicionados e passando

**Arquivos afetados:**
- `npbb/scripts/dry_run_tmj_pipeline.py`
- `tests/fixtures/agenda/agenda_master_min.yml`

**Dependências:**
- TMJ-ETL-102

---
**Épico:** TMJ 2025 - Cobertura de shows por dia
**Sprint:** Sprint 3
**ID legado:** TMJ-ETL-111
","tmj2025,etl,task,cobertura-de-shows-por-dia,sprint-3",Sprint 3
